provider,product_name,storage,target_rate_per_s,duration_seconds,configured_max_workers,effective_max_workers,trial_index,scheduled_at_utc,queue_delay_ms,api_latency_ms,first_command_latency_ms,second_command_latency_ms,api_success,ready_success,cleanup_success,sandbox_id,failure_phase,error_type,error_message,error_traceback,cleanup_error_type,cleanup_error_message,cleanup_error_traceback
vol,字节,none,50,60,1000,1000,381,2026-08-04T06:19:47.367687+00:00,0.889,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,382,2026-08-04T06:19:47.387687+00:00,1.253,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,383,2026-08-04T06:19:47.407687+00:00,0.367,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,384,2026-08-04T06:19:47.427687+00:00,1.282,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,385,2026-08-04T06:19:47.447687+00:00,0.896,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,386,2026-08-04T06:19:47.467687+00:00,1.468,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,387,2026-08-04T06:19:47.487687+00:00,0.335,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,388,2026-08-04T06:19:47.507687+00:00,1.157,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,389,2026-08-04T06:19:47.527687+00:00,1.031,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,390,2026-08-04T06:19:47.547687+00:00,0.573,,,,False,False,True,,api_create,SandboxException,500: internal server error,"Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 500: internal server error
",,,
vol,字节,none,50,60,1000,1000,391,2026-08-04T06:19:47.567687+00:00,0.913,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,392,2026-08-04T06:19:47.587687+00:00,1.272,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,393,2026-08-04T06:19:47.607687+00:00,1.009,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,394,2026-08-04T06:19:47.627687+00:00,0.32,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,395,2026-08-04T06:19:47.647687+00:00,0.505,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,396,2026-08-04T06:19:47.667687+00:00,0.601,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,397,2026-08-04T06:19:47.687687+00:00,1.317,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,398,2026-08-04T06:19:47.707687+00:00,0.88,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,399,2026-08-04T06:19:47.727687+00:00,0.682,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,400,2026-08-04T06:19:47.747687+00:00,0.889,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,401,2026-08-04T06:19:47.767687+00:00,1.303,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,402,2026-08-04T06:19:47.787687+00:00,2.007,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,403,2026-08-04T06:19:47.807687+00:00,4.34,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,404,2026-08-04T06:19:47.827687+00:00,0.471,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,405,2026-08-04T06:19:47.847687+00:00,0.61,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
vol,字节,none,50,60,1000,1000,406,2026-08-04T06:19:47.867687+00:00,0.483,,,,False,False,True,,api_create,SandboxException,"403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"","Traceback (most recent call last):
  File ""C:\Users\le\Desktop\aliyun\benchmark.py"", line 304, in one_trial
    sandbox = Sandbox.create(
              ^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 212, in create
    sandbox = cls._create(
              ^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\main.py"", line 933, in _create
    response = SandboxApi._create_sandbox(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\le\miniconda3\envs\aliyun\Lib\site-packages\e2b\sandbox_sync\sandbox_api.py"", line 272, in _create_sandbox
    raise handle_api_exception(res)
e2b.exceptions.SandboxException: 403: error_code: ""reached_max_replica_limit"", error_message ""Function has reached its max replica limit."", request_id: """"
",,,
